time,open,high,low,close,volume,normalize,rescale,n_rsi,n_cci,n_wt,n_adx,my_trSmooth,regime_filter,filter_adx,filter_volatility,rational_quadratic,currentWeight,gaussian
2023-06-27T21:30:00Z,30642.72,30696.96,30621.69,30696.93,311.76545,0.9541041358131802,340.9658888888889,0.5017065599330263,0.3759380236614483,0.6180009972000344,0.11211679676639992,824.1434170755014,0,0,0,30655.364598014625,420186.62776210206,30657.065771739064
2023-06-27T21:45:00Z,30696.93,30728,30663.77,30717.42,340.78526,0.9554822021621315,341.1935555555555,0.5102111765433739,0.4333394595528909,0.7057455459452912,0.11459249857289923,805.9590753679508,0,0,0,30659.74252930127,420246.6351444324,30660.603149948256
2023-06-27T22:00:00Z,30717.41,30736.24,30706,30713.54,211.13764,0.9552212506036186,341.1504444444445,0.5169617923716125,0.48130344243136,0.691314146792238,0.11926193958089602,755.6031678311574,1,0,0,30664.71448604421,420314.7847086144,30664.86312764425
2023-06-27T22:15:00Z,30713.54,30713.54,30664,30668,156.08416,0.9521584325689066,340.64444444444445,0.5149476535704886,0.48754674707889223,0.5450857500528224,0.10743052366387199,729.5828510480426,0,0,0,30667.054420164728,420346.8576929086,30667.441541543198
2023-06-27T22:30:00Z,30667.99,30683.05,30596.64,30607.69,182.65755,0.9481022499673809,339.97433333333333,0.5043062194236686,0.4546435477001973,0.3485793858573778,0.11635732855873794,743.0345659432381,0,0,1,30664.82583955728,420316.3110077715,30666.54234662099
2023-06-27T22:45:00Z,30607.69,30628.14,30579.34,30586.45,170.13667,0.9466737419511914,339.73833333333334,0.49217002718475045,0.4083365813241927,0.25843440850663624,0.12867644878550663,717.5311093489136,1,0,0,30660.648131012877,420259.04803641024,30663.973434787407
2023-06-27T23:00:00Z,30586.45,30606.78,30573.13,30606.78,139.18433,0.9480410474111318,339.9642222222222,0.48547488560683816,0.3802610482444351,0.30461902301773675,0.14134783340743154,679.4279984140201,1,0,0,30657.273862021353,420212.7976418283,30661.575952996056
2023-06-27T23:15:00Z,30606.78,30653.71,30606.77,30642,166.44411,0.9504097881046443,340.35555555555555,0.48610826834777426,0.3848090441808969,0.4364912538503144,0.13406172185724438,658.4251985726168,0,0,0,30654.984408483542,420181.4165842521,30659.153832877455
2023-06-27T23:30:00Z,30642,30659.91,30638.93,30644.65,82.62555,0.9505880153288865,340.385,0.4871512037047079,0.3886152506876106,0.5156456851747737,0.12521905621265877,613.5626787153547,0,0,0,30653.220182384848,420157.2347085921,30657.16298696671
2023-06-27T23:45:00Z,30644.64,30726.27,30643.57,30692.44,223.34378,0.9538021583653132,340.916,0.49648635724695317,0.4254889545598498,0.643692681451803,0.12933600936724857,634.9064108438199,0,0,1,30655.99282885552,420195.2387899581,30658.88281511637
2023-06-28T00:00:00Z,30692.44,30709.74,30593,30640,372.05605,0.9502752769920086,340.3333333333333,0.4948376022341836,0.4208452903293049,0.5544219792946375,0.11685497587574777,688.1557697594395,0,0,1,30654.261030110523,420171.5013892074,30656.870980993463
2023-06-28T00:15:00Z,30640,30640.01,30460.56,30526,764.98212,0.9426081435717811,339.06666666666666,0.47814583486138207,0.3458977694394553,0.31083159101389496,0.1353802705303175,798.7901927834927,1,0,1,30644.224116143334,420033.9275228282,30648.72338748388
2023-06-28T00:30:00Z,30525.99,30542.08,30470,30542.08,553.21049,0.9436896129173713,339.24533333333335,0.4665787252429729,0.3068139306466249,0.24906548808065068,0.1520530357194303,790.9911735051452,1,0,0,30635.29982436625,419911.60413453553,30641.302008066632
2023-06-28T00:45:00Z,30542.07,30617.78,30503.7,30614,243.5976,0.9485266325277463,340.0444444444444,0.4686715982429954,0.33023538913751926,0.4008418481591111,0.1443760039447742,825.9720561546287,0,0,1,30632.57866361747,419874.3057571187,30638.72354247081
2023-06-28T01:00:00Z,30614.01,30665.08,30583.46,30624.07,288.16124,0.9492038959798663,340.15633333333335,0.4720622678508931,0.35766759643538715,0.5429089065888584,0.1340114593740883,824.9948505391685,0,0,0,30630.681668830148,419848.3040489994,30636.5567545076
2023-06-28T01:15:00Z,30624.08,30624.08,30538,30572.62,299.34684,0.9457435976073163,339.58466666666664,0.46755827160862834,0.3414005017414469,0.48386120818160683,0.12728928413687834,828.5753654852534,0,0,1,30625.06482292211,419771.31512481906,30631.460163428033
2023-06-28T01:30:00Z,30572.61,30572.62,30495.92,30502.01,218.03738,0.9409946827757174,338.8001111111111,0.45515408009975966,0.29837160403514035,0.3409118783052673,0.13020286447178578,822.4178289367288,1,0,0,30614.880823055086,419631.7251829812,30623.082136388275
2023-06-28T01:45:00Z,30502.01,30540.56,30474.96,30498.42,230.35137,0.9407532353285365,338.7602222222222,0.44390006116421105,0.272635032083235,0.3107093609101739,0.13708305963003806,805.7760460430582,1,0,0,30604.64625312627,419491.4420879544,30614.52023106787
2023-06-28T02:00:00Z,30498.43,30534.41,30472.43,30528.04,197.63928,0.9427453449066695,339.08933333333334,0.43991200491210486,0.27124450703329134,0.39199637273083415,0.14381383453962399,787.1784414387519,1,0,0,30597.270945740634,419390.35030256165,30608.066421874057
2023-06-28T02:15:00Z,30528.05,30532.76,30484,30522.24,140.887,0.9423552626800265,339.0248888888889,0.4356082747251903,0.2718092391786441,0.456185457311919,0.14987153195825134,757.2205972948751,0,0,0,30589.448419138524,419283.128577535,30600.898856264284
2023-06-28T02:30:00Z,30522.25,30544.8,30500,30533.72,139.26544,0.9431273564665545,339.1524444444445,0.4343395266847176,0.2850381707965998,0.5037306909582954,0.150746285130654,726.2985375653868,0,0,0,30583.72449662653,419204.67197689024,30595.4885323294
2023-06-28T02:45:00Z,30533.73,30536,30336.36,30420.01,945.36481,0.935479727157659,337.889,0.4188720914727901,0.22269719422767256,0.38866472402010477,0.18221395007343838,853.3086838088476,1,0,1,30569.604953557697,419011.13837305177,30583.461695260146
2023-06-28T03:00:00Z,30420.01,30444.9,30394.86,30426,325.10307,0.9358825879400027,337.9555555555556,0.40667857502073623,0.1931708417655592,0.37356037499514355,0.2105348485219443,818.0178154279637,1,0,0,30557.79199390279,418849.22062239464,30573.595385737735
2023-06-28T03:15:00Z,30425.99,30462.9,30410,30456.61,204.22492,0.9379412805188901,338.29566666666665,0.4028940372292544,0.19405497767648303,0.43092232918255985,0.22910950183536083,789.1160338851688,1,0,0,30548.682632616474,418724.360525307,30565.411607198286
2023-06-28T03:30:00Z,30456.62,30473.62,30435.44,30462.16,207.70278,0.9383145488564537,338.3573333333333,0.40083650650374664,0.2055839663243987,0.5036196780659598,0.24159925578841704,748.3844304966522,0,0,0,30539.89923475071,418603.9683401902,30556.886969087558
2023-06-28T03:45:00Z,30462.15,30471.12,30438,30452.75,292.91961,0.9376816740715034,338.2527777777778,0.3976153586462348,0.21530002635171272,0.5213038543551741,0.25284003434616764,706.6659874469859,0,0,0,30531.41786649127,418487.716011292,30548.53758023191
2023-06-28T04:00:00Z,30452.74,30454.86,30412.46,30423.4,189.88266,0.9357077234935766,337.9266666666667,0.39045985466592065,0.20774280598530848,0.4878582131175687,0.26823904695143663,678.3993887022888,0,0,0,30521.181776680427,418347.4120835623,30538.59437644011
2023-06-28T04:15:00Z,30423.41,30445.28,30401.44,30404.28,191.27719,0.9344217972567803,337.7142222222222,0.3815287179927984,0.19387462273124778,0.4585780177937709,0.28433581418816595,654.3994498320601,1,1,0,30509.60325848072,418188.7077725677,30527.250975021932
2023-06-28T04:30:00Z,30404.27,30466.83,30390.96,30446.51,237.58383,0.9372619994000804,338.18344444444443,0.38507430340101806,0.21998784925718284,0.5156752386641079,0.28799564462536414,664.8295048488567,0,1,1,30501.571648464258,418078.620185205,30518.338628937883
2023-06-28T04:45:00Z,30446.51,30488.83,30446.51,30482.31,209.42487,0.9396697483162573,338.5812222222222,0.3964138063026396,0.28752700116621543,0.6168909811185769,0.28083663945591936,640.6665543639743,0,1,0,30496.879423281553,418014.304842619,30511.867148214762
2023-06-28T05:00:00Z,30482.31,30482.31,30375,30391.61,317.15054,0.933569669358234,337.5734444444445,0.3921115906578483,0.2509784375858643,0.5157013025669573,0.29181058927286224,683.9098989275782,0,1,1,30486.67687208597,417874.46062162676,30501.567750084265
2023-06-28T05:15:00Z,30391.61,30448.89,30390,30443.83,180.22913,0.9370817545091489,338.1536666666667,0.3989298345819972,0.2849947746642424,0.5311913684185431,0.3016871441081109,674.4089090348198,0,1,0,30481.478009362625,417803.2009049486,30495.259934412305
2023-06-28T05:30:00Z,30443.84,30464.94,30422.92,30464.01,188.83541,0.9384389716356416,338.3778888888889,0.40862436902792987,0.33810622290157544,0.5834822720075687,0.3025084355367413,648.9880181313382,0,1,0,30478.45977880235,417761.8306541765,30490.64312454684
2023-06-28T05:45:00Z,30464,30468.72,30449.54,30452.53,115.68424,0.9376668778491134,338.25033333333334,0.4151445151985413,0.36902616866880006,0.6029934725390492,0.30128866930668474,603.2692163182047,0,1,0,30474.786698308693,417711.48451325245,30485.451445803654
2023-06-28T06:00:00Z,30452.54,30452.54,30375,30396,338.99475,0.933864921250469,337.6222222222222,0.4120516879543083,0.33330469567086457,0.4579939197770456,0.31770602992139024,620.4822946863851,0,1,1,30466.962580892712,417604.24098327506,30477.09753193942
2023-06-28T06:15:00Z,30396.01,30427.94,30385.13,30394.01,191.79012,0.9337310826933966,337.6001111111111,0.4090556367331007,0.31058715597826997,0.3921871714879034,0.33248165447462513,601.2440652177443,0,1,0,30459.326052680128,417499.5686990099,30468.98638115047
2023-06-28T06:30:00Z,30394.01,30449.54,30343.58,30449.54,216.35862,0.9374657837357234,338.21711111111114,0.4183286587172572,0.34866335825895856,0.5150086286965475,0.3535402904098048,647.079658695969,0,1,1,30455.599551672392,417448.4903343476,30463.634340129993
2023-06-28T06:45:00Z,30449.53,30449.54,30368.64,30375.09,192.85576,0.9324586075678643,337.3898888888889,0.4150813420194233,0.31147484899289574,0.4490925308616565,0.3724930627514665,663.2716928263735,0,1,1,30447.408224448678,417336.2135368551,30455.408286762817
2023-06-28T07:00:00Z,30375.08,30393.49,30336.4,30378,374.05403,0.932654321236749,337.4222222222222,0.4128553548270925,0.292424767756256,0.4232293877503041,0.395129515229022,654.0345235437363,1,1,0,30441.022470535183,417248.685352545,30449.18744979502
2023-06-28T07:15:00Z,30378,30379.43,30294,30345.15,642.47386,0.9304449762117099,337.05722222222226,0.4063265149539266,0.25769281408652006,0.3676820199675124,0.4215757010430641,674.061071189363,1,1,1,30432.371268495663,417130.10514778335,30441.215574303944
2023-06-28T07:30:00Z,30345.14,30360,30180,30205.47,1663.17483,0.9210507201052416,335.50522222222224,0.38693062803438694,0.17308856303234615,0.28272403528897333,0.455978881531179,786.6549640704267,1,1,1,30413.108889848034,416866.0797795401,30425.059324130954
2023-06-28T07:45:00Z,30205.47,30259.1,30155.75,30186.13,920.09947,0.9197499976460556,335.29033333333336,0.36855854844689695,0.13269818975076805,0.2963941541644148,0.48854880735107337,811.3394676633825,1,1,1,30392.867191067726,416588.6310764434,30408.114038681975
2023-06-28T08:00:00Z,30186.14,30227.11,30150.98,30183.99,707.6433,0.9196060707555356,335.26655555555556,0.3523193513871226,0.12030615760181707,0.36771072485317563,0.5181840634280178,806.3355208970453,1,1,0,30373.772714890907,416326.907112014,30392.150542184852
2023-06-28T08:15:00Z,30183.99,30265.07,30170,30265.07,402.76696,0.9250591512617815,336.1674444444444,0.355884233794696,0.14487053035125566,0.5060870416964356,0.5242454297875732,820.7719688073405,1,1,1,30362.24129836287,416168.84841371526,30381.859182664226
2023-06-28T08:30:00Z,30265.07,30265.07,30210.73,30230.05,312.57902,0.9227038616795326,335.7783333333333,0.35508767408917336,0.16003143655394914,0.5424389419963908,0.529700659511173,793.0347719266066,0,1,0,30349.107062361807,415988.82020638883,30370.064164213916
2023-06-28T08:45:00Z,30230.06,30280.8,30220.91,30278,211.55359,0.9259287656049704,336.31111111111113,0.36343436766286596,0.19395081383411408,0.5963352584902551,0.5258041460232861,773.6212947339453,0,1,0,30340.07262365454,415864.9870573166,30360.819939907396
2023-06-28T09:00:00Z,30278,30278.01,30229.99,30248.17,343.85845,0.9239225323600108,335.9796666666667,0.3669730278586185,0.21719037977454467,0.5745037091770073,0.522297283884188,744.2791652605476,0,1,0,30329.83897224346,415724.71655221895,30350.464676184343
2023-06-28T09:15:00Z,30248.17,30324.18,30248.17,30318.43,342.46967,0.9286479077468985,336.76033333333334,0.382038644784714,0.28039978776740493,0.6519695355471026,0.49407643863149575,745.8612487344949,0,1,1,30325.450005851388,415664.55791402207,30344.164609172767
2023-06-28T09:30:00Z,30318.42,30332.53,30306.01,30320.36,225.78873,0.9287777109705919,336.7817777777778,0.3955273985627783,0.34461157256006014,0.6793579371304147,0.464624764397257,697.7951238610458,0,1,0,30323.19129318528,415633.59821510146,30339.889460034137
2023-06-28T09:45:00Z,30320.37,30324.83,30285.14,30304.42,303.5407,0.9277056574028862,336.6046666666667,0.40475554932332924,0.3961432167855062,0.656514205853152,0.4447787543825204,667.7056114749436,0,1,0,30320.23678969164,415593.1014578134,30334.974336957643
2023-06-28T10:00:00Z,30304.42,30312.61,30282,30292.93,164.14801,0.926932891060795,336.477,0.4109192239928985,0.4282033525708221,0.5928812199259378,0.4279241411107027,631.5450503274498,0,1,0,30316.52855832569,415542.2735112842,30329.35261340207
2023-06-28T10:15:00Z,30292.94,30330,30292.93,30314.01,168.69391,0.9283506381879738,336.7112222222222,0.42056139097920997,0.4672470942474263,0.6004852333724783,0.4028192412523375,605.4605452947045,0,1,0,30314.649598674045,415516.5190069722,30325.14487327316
2023-06-28T10:30:00Z,30314,30344.07,30310.47,30319.83,181.12486,0.9287420655257436,336.7758888888889,0.43019766410707566,0.5025108850522885,0.617124523435247,0.3725268958850105,578.5144907652326,0,1,0,30313.57765042378,415501.8260380149,30321.728907949095
2023-06-28T10:45:00Z,30319.84,30338.79,30315.39,30337.62,277.83742,0.9299385418726367,336.97355555555555,0.4423873302039997,0.5450151262896493,0.6522356379935229,0.3452637850544162,544.0630416887108,0,1,0,30314.32296892166,415512.04196173133,30319.985481730935
2023-06-28T11:00:00Z,30337.61,30359.26,30337.61,30341.99,222.59435,0.9302324486537457,337.02211111111114,0.4540020864134796,0.5852835102315574,0.6499402269554487,0.3123114107711153,511.3067375198375,1,1,0,30315.70464199292,415530.9802635945,30319.00891277726
2023-06-28T11:15:00Z,30342,30353.11,30334.29,30344.51,127.26056,0.9304019326556662,337.0501111111111,0.4647570566878473,0.6187718299332865,0.6295924129246354,0.2813949090166388,478.99606376785346,0,1,0,30316.83980081031,415546.5396464858,30317.865498690317
2023-06-28T11:30:00Z,30344.5,30365.82,30326.33,30363.33,211.37982,0.9316676822255672,337.25922222222226,0.4786512948847827,0.6687903366830746,0.6313734577799359,0.26029333305922436,470.58645739106606,0,1,0,30318.960688415933,415575.61020632274,30317.555388121174
2023-06-28T11:45:00Z,30363.34,30388,30306.13,30310.73,266.3621,0.9281300399632515,336.67477777777776,0.4767738581953803,0.6185859077002149,0.4892246452373397,0.25286949421573235,505.3978116519584,0,1,1,30318.20388798347,415565.2369021466,30315.9000546736
2023-06-28T12:00:00Z,30310.73,30320,30269.62,30275.72,290.69115,0.925775422936566,336.2857777777778,0.467828186615907,0.5341029590697849,0.3367202206547221,0.2309656467959794,505.2380304867636,0,1,0,30314.212489253896,415510.5276401878,30311.85118558591
2023-06-28T12:15:00Z,30275.72,30344.4,30210.91,30337.2,446.24198,0.9299102945389833,336.9688888888889,0.4746735224690728,0.5455154698558711,0.4251444350450683,0.2352927819557003,588.2042274380888,0,1,1,30314.452565815853,415513.81831907213,30311.074430053362
2023-06-28T12:30:00Z,30337.2,30370,30110.01,30156.75,1226.38386,0.917774029401439,334.9638888888889,0.4550836145818188,0.4095796887827787,0.2379259466458399,0.262564163400136,789.3738046942815,1,1,1,30301.660801749418,415338.4843024429,30300.981087407694
2023-06-28T12:45:00Z,30156.76,30203.13,30037.2,30101.99,1194.36326,0.9140911151374772,334.35544444444446,0.4333069004225301,0.3299492737223954,0.1794568014220095,0.29720653308430295,876.3664242248536,1,1,1,30285.584241534227,415118.1262766482,30288.893712973386
2023-06-28T13:00:00Z,30102,30177.7,30009,30176.06,1202.96544,0.9190727341939355,335.17844444444444,0.4276593539980724,0.3080816439597074,0.25930833988077734,0.3315580863830674,957.429781802369,1,1,1,30275.207371513945,414975.8927042303,30280.98034667793
2023-06-28T13:15:00Z,30176.06,30198,30137.2,30168.22,522.96947,0.9185454506324041,335.09133333333335,0.4218814175251899,0.2957765858656746,0.3779413862713117,0.35247305467029094,922.4868036221313,0,1,0,30264.106483685355,414823.73517216294,30272.112456179275
2023-06-28T13:30:00Z,30168.23,30211.54,30140.01,30140.79,535.67428,0.9167006307226072,334.78655555555554,0.41383121931482925,0.2836474943101931,0.4176609144998772,0.3646370808694253,901.7681232599207,0,1,0,30252.40779342596,414663.3836880495,30263.009270260125
2023-06-28T13:45:00Z,30140.8,30204.17,30052.93,30202.34,716.20756,0.9208402102139668,335.47044444444447,0.4176608594980892,0.29850577778530357,0.493366271217933,0.3879946779108427,962.8313109339266,0,1,1,30245.78971948967,414572.67114210414,30257.370004059325
2023-06-28T14:00:00Z,30202.34,30267.27,30147.24,30179.99,551.64236,0.9193370485302644,335.22211111111113,0.41813416201747133,0.30722614547858784,0.5094201609881742,0.3834991484345129,986.5781798405328,0,1,1,30238.548698180737,414473.4199876895,30251.16623749685
2023-06-28T14:15:00Z,30179.99,30286.69,30176.17,30275.64,543.49236,0.9257700424920604,336.2848888888889,0.43283996448247253,0.3676217011693668,0.6405861067153108,0.37250004346590027,998.44036185648,0,1,1,30240.409799376685,414498.92970990954,30252.094581457124
2023-06-28T14:30:00Z,30275.64,30490.86,30240.48,30460.56,1403.78187,0.9382069399663454,338.3395555555556,0.46299991218552916,0.47020526401252916,0.8086596535045131,0.35589246840522437,1148.976325670833,1,1,1,30256.397863326198,414718.07473602437,30263.218257948363
2023-06-28T14:45:00Z,30460.57,30469.7,30302.24,30316,610.78797,0.9284844767450463,336.73333333333335,0.47206312151621616,0.5080615257643365,0.7331671568416399,0.340945650850616,1201.5386931037488,1,1,1,30262.033385834806,414795.3196564362,30266.558164494512
2023-06-28T15:00:00Z,30316,30416,30282.21,30319.99,658.38687,0.9287528264147543,336.7776666666667,0.48035727161473557,0.5335836403848828,0.6364538919270816,0.3222272994499732,1215.1748237933748,0,1,1,30267.00049662825,414863.4027982088,30269.00614691866
2023-06-28T15:15:00Z,30320,30393.24,30319.99,30375.01,317.06207,0.9324532271233587,337.389,0.4926690854920648,0.565359648704291,0.6081236913424332,0.3053807831893946,1166.9073414140373,0,1,0,30276.212480067123,414989.66951553343,30274.9145080986
2023-06-28T15:30:00Z,30375.01,30449.83,30375,30415.47,514.49348,0.9351743869319764,337.83855555555556,0.5069583062270382,0.5969707981542376,0.6345185853788718,0.3014008298699689,1125.0466072726354,1,1,0,30287.555081755898,415145.1401685872,30282.362861286565
2023-06-28T15:45:00Z,30415.47,30440,30386.15,30411.06,223.08229,0.934877789928615,337.7895555555556,0.5188525264712066,0.6165364942370525,0.6161053014257757,0.29781887188248574,1066.3919465453705,1,1,0,30298.4975917597,415295.12684915826,30289.984446870196
2023-06-28T16:00:00Z,30411.07,30466.36,30408,30434.52,398.55631,0.9364556052798302,338.0502222222222,0.5315122074126275,0.6348095950219675,0.5932547915199577,0.29978168470552014,1018.112751890834,1,1,0,30309.844064817524,415450.6505662524,30297.909872659297
2023-06-28T16:15:00Z,30434.53,30443.99,30349.75,30372.21,353.52426,0.9322649115656689,337.35788888888885,0.5334514730220719,0.6215285042106589,0.5084375881487591,0.2820797110638782,1010.5414767017522,0,1,0,30316.038537941822,415535.55690506106,30302.47242075995
2023-06-28T16:30:00Z,30372.21,30373.15,30298,30307.61,428.72539,0.9279202026275402,336.64011111111114,0.5269729820381606,0.5654170471167624,0.39063813051829016,0.2558885328181591,984.6373290315785,0,1,0,30317.07462030986,415549.7582679226,30303.749232995076
2023-06-28T16:45:00Z,30307.62,30336.26,30255.26,30258,415.7838,0.9245836544786148,336.0888888888889,0.5157310237852704,0.4900284728969168,0.2923742857836425,0.2425655664503592,967.1735961284206,0,1,0,30314.05276320318,415508.33830884256,30302.44831190552
2023-06-28T17:00:00Z,30258,30284,30067,30118.18,1114.28808,0.915179982594262,334.5353333333333,0.4936164538854602,0.3909032898459362,0.19267944980722101,0.26028130964191765,1087.4562365155784,1,1,1,30300.175806316496,415318.12978272396,30293.27692327374
2023-06-28T17:15:00Z,30118.18,30195.99,30056.73,30190.55,501.43933,0.9200472672049801,335.33944444444444,0.4837260251508908,0.35130001709641545,0.25381460446309695,0.2773924599520543,1117.9706128640228,1,1,1,30291.356246309944,415197.24193075765,30287.88895667986
2023-06-28T17:30:00Z,30190.56,30207.8,30074.91,30143.36,501.50791,0.9168734775023439,334.8151111111111,0.4711043146702585,0.3167147358673365,0.2989458590399421,0.28920653305473604,1139.0635515776198,1,1,1,30279.007501362245,415027.980283907,30279.731539119824
2023-06-28T17:45:00Z,30143.35,30166,30117.49,30155.23,149.88881,0.9176718009558359,334.947,0.4616770199771636,0.29961739370860585,0.3644863425184509,0.29983919884714966,1073.6671964198563,1,1,0,30267.799944861963,414874.36066681676,30272.19957742522
2023-06-28T18:00:00Z,30155.24,30200,30142.51,30193.95,256.90724,0.9202759360964606,335.37722222222226,0.45876007413427444,0.3004177615702964,0.42867999897387016,0.29799856918274875,1023.7904767778723,0,1,0,30259.885861249284,414765.8839891245,30266.79093753902
2023-06-28T18:15:00Z,30193.95,30249.25,30160,30242,431.26167,0.9235075655775302,335.9111111111111,0.4624346861015631,0.32158506598306447,0.518684636373389,0.28144025623458196,1010.6614291000851,0,1,0,30255.85812773718,414710.67669395223,30263.81837784948
2023-06-28T18:30:00Z,30242,30256,30216.17,30240,151.49316,0.9233730544648946,335.8888888888889,0.4654006969463134,0.3488861490476217,0.5570733018266529,0.2645672654632958,949.4252861900784,0,1,0,30252.84900528617,414669.431286116,30261.54939647543
2023-06-28T18:45:00Z,30240,30246.29,30181.22,30198.15,147.89154,0.9205584094329954,335.4238888888889,0.4627246640473903,0.35939833140067967,0.5065152790750941,0.2574558429349394,919.5527575710703,0,1,0,30247.66007616201,414598.30772719026,30257.546422313204
2023-06-28T19:00:00Z,30198.15,30235.53,30157.54,30230.19,211.53583,0.922713277457417,335.7798888888889,0.4651590052553688,0.4010269227949597,0.516374480382491,0.2562266566458782,905.5874818139612,0,1,0,30244.556177823943,414555.7632462261,30254.49914649222
2023-06-28T19:15:00Z,30230.18,30250,30022,30028.89,586.16059,0.909174733970647,333.5432222222222,0.4477486617774023,0.31984385563054335,0.31799570055284226,0.2769840318696435,1043.028733632565,1,1,1,30229.14232279123,414344.4887808287,30243.08873329975
2023-06-28T19:30:00Z,30028.89,30050,29858.8,29993.99,3087.29868,0.9068275150551564,333.15544444444447,0.43012024940471855,0.258653559104023,0.2609051623556376,0.31064082100932816,1129.9258602693094,1,1,1,30212.116773134483,414111.12315657747,30230.424852324144
2023-06-28T19:45:00Z,29994,30119.41,29979.37,30100,753.81237,0.9139572765804047,334.3333333333333,0.4290412915772304,0.2612412406972428,0.3580513839582082,0.3221193329072583,1156.9732742423794,1,1,1,30202.506548412166,413979.3978298342,30222.412080846585
2023-06-28T20:00:00Z,30099.99,30145,29986.62,29990.01,556.58079,0.9065598379410114,333.1112222222222,0.4196538375321815,0.23492157042725856,0.389841427009772,0.32595237700488683,1199.6559468181424,0,1,1,30185.620843140463,413747.9490231232,30208.656189252077
2023-06-28T20:15:00Z,29990.01,30078.76,29948.82,30040.73,476.94179,0.9099710397574495,333.67477777777776,0.4175677354696243,0.23643285960775362,0.44797349270267345,0.3338538525183691,1209.6303521363268,1,1,1,30173.48473080939,413581.60188677674,30198.0969397784
2023-06-28T20:30:00Z,30040.72,30115.97,30033.47,30104,288.17286,0.9142262988056759,334.3777777777778,0.4228444940496208,0.2609655559256869,0.5295587044804413,0.3310253312253145,1171.1673169226942,0,1,0,30166.11587730208,413480.5985633353,30190.2786519682
2023-06-28T20:45:00Z,30104,30136.81,30080,30108.01,196.036,0.91449599358651,334.4223333333333,0.42791118848957876,0.28886079827699945,0.5894866167947489,0.3229741519248402,1110.860585230426,0,1,0,30160.134830265073,413398.6176109662,30183.226751335078
2023-06-28T21:00:00Z,30108,30122.42,30052.56,30052.57,165.04238,0.9107673455442521,333.8063333333333,0.42697080314512226,0.2956564917449865,0.5307302650239026,0.3200832718519301,1069.6345267073802,0,1,0,30149.823143980644,413257.27749829064,30172.21445384493
2023-06-28T21:15:00Z,30052.56,30109.59,30030,30098.57,297.40097,0.9138611011348702,334.31744444444445,0.4318565525876602,0.3310658229319228,0.549592442679578,0.32103989685216144,1042.2610740366424,0,1,0,30141.60696973668,413144.6601279234,30161.697892789423
2023-06-28T21:30:00Z,30098.57,30218.55,30098.56,30181.64,358.02561,0.9194480201981886,335.24044444444445,0.44524298287767833,0.4193856085871067,0.6739778661206163,0.2935909745910905,1058.024966632976,0,1,1,30141.832994640954,413147.75820369454,30158.199267284348
2023-06-28T21:45:00Z,30181.63,30188.55,30133.66,30134.38,98.8793,0.9162695226066102,334.7153333333333,0.45160435717039116,0.4596998047921007,0.6659899532640815,0.2688869445561267,1007.1124699696778,0,1,0,30139.127990439843,413110.68128067465,30152.57881997866
2023-06-28T22:00:00Z,30134.39,30171.46,30134.38,30168.1,221.67754,0.9185373799656458,335.09,0.4609021261158578,0.5125398825099189,0.6702388926204198,0.24665331752465924,943.4812229727081,0,1,0,30138.695589688992,413104.7544546289,30148.52469691555
2023-06-28T22:15:00Z,30168.11,30183.5,30129.02,30169.13,179.51478,0.9186066531886532,335.10144444444444,0.4691565793342159,0.5489386077902165,0.6386200445495744,0.22337116328648057,903.6131006754368,0,1,0,30138.22195026727,413098.26237880473,30144.526296660486
2023-06-28T22:30:00Z,30169.12,30177.06,30114.11,30114.12,146.09496,0.9149069250356118,334.4902222222222,0.46937002692116564,0.5363582464529952,0.525594094186144,0.20648452627503272,876.2017906078938,0,1,0,30134.011235408667,413040.54699684447,30138.178567791598
2023-06-28T22:45:00Z,30114.12,30121.12,30086.99,30105.94,268.17516,0.9143567745849323,334.39933333333335,0.4685398322177177,0.5106072172579458,0.4370995981355963,0.19856123446259663,822.7116115471018,0,1,0,30129.104658928274,412973.29358615476,30131.606502790633
2023-06-28T23:00:00Z,30105.94,30174.19,30086.63,30173.61,258.08319,0.9189079580809569,335.1512222222222,0.47701764997165325,0.5435951219250011,0.5356371134399756,0.18213519039896983,828.0004503923893,0,1,1,30129.975577502704,412985.2310836742,30130.008769127613
2023-06-28T23:15:00Z,30173.6,30183.48,30127.02,30127.02,134.03908,0.9157745217121113,334.6335555555556,0.4780735610992179,0.5290329327216867,0.5099209828072535,0.16997064639792278,801.6604053531495,0,0,0,30128.240638288695,412961.45063717593,30127.1562878071
2023-06-28T23:30:00Z,30127.03,30127.03,30057.89,30083.47,217.95114,0.9128455422344718,334.1496666666667,0.47355326484337795,0.4677410080837523,0.3960052188078788,0.1663482087795736,790.634364817834,0,0,0,30123.88553255823,412901.756119938,30122.903528221468
2023-06-28T23:45:00Z,30083.47,30108,30077.4,30077.41,90.28182,0.9124379735631859,334.08233333333334,0.468842266496347,0.41343895724096513,0.32429561102348226,0.16308801492305933,742.1709283360492,0,0,0,30120.62694578899,412857.0913572189,30120.354260721546
2023-06-29T00:00:00Z,30077.4,30138.3,30069.81,30115.57,349.45812,0.9150044455922726,334.5063333333333,0.4708805847138541,0.4076295478454314,0.41393301439879326,0.1499305819280053,736.4438355024422,0,0,0,30119.349620434336,412839.5833275359,30118.948800246682
